PE,Company,Primary Industry Sector,Year Founded,Revenue,Gross Profit,Net Income,EBITDA,EBIT,Total Debt,Fiscal Year,Valuation/Ebitda,Valuation/EBIT,Valuation/Net Income,Valuation/Revenue,Valuation / Cash Flow,Deal Size/EBITDA,Deal Size/EBIT,Deal Size/Net Income,Deal Size/Revenue,Deal Size/Cash Flow,EBITDA Margin %,Employees,Total Invested Equity,CEO Pbid,CEO,Deal Date,Deal Size,Deal Year
0,Vista Outdoor,Business Products and Services (B2B),2014,2163.19,563.05,111.55,293.88,231.09,1001.69,2015,,,,,,,,,,,13.59%,,,.23068-27P,Christopher Metz,Feb-15,,2015
0,Welbilt,Business Products and Services (B2B),1929,1570.10,501.70,156.10,233.00,182.00,2.70,2015,6.82,8.73,10.18,,83.64,,,,,,14.84%,,,1.29798-46P,Hubertus Muehlhaeu...,Feb-16,,2016
0,RumbleOn,Consumer Products and Services (B2C),2013,0.00,,-0.14,-0.13,-0.13,0.10,2014,-4.24,-4.21,-4.06,,133.85,-0.39,-0.38,-0.37,,12.17,,,0.05,111008-26P,Pamela Elliott,Jul-14,0.05,2014
0,Nova Lifestyle,Consumer Products and Services (B2C),2003,0.00,,-0.03,,,,2010,,,-5.12,,-35.50,,,-3.61,,-25.00,,,0.10,.270368-74p,Justin Miller,Apr-10,0.10,2010
0,The Stars Group,Consumer Products and Services (B2C),2001,5.38,2.20,1.16,1.25,1.17,4.21,2010,26.76,28.69,28.79,6.21,507.26,3.82,4.10,4.11,0.89,72.47,23.22%,,4.40,58031-92P,David Baazov,Jul-10,478.00,2010
0,ElectraMeccanica Vehicles,Consumer Products and Services (B2C),2015,0.00,,-7.61,-7.54,-7.57,0.00,2017,-4.13,-4.12,-4.10,,20.41,-0.80,-0.80,-0.80,,3.96,,,6.05,146201-95P,Jerry Kroll,Jun-17,6.05,2017
0,Digital Cinema Destinations,Consumer Products and Services (B2C),2010,6.67,2.84,-2.22,-0.77,,1.00,2012,-40.27,-16.12,-13.87,462.00,3.88,-17.52,-7102.00,-6.03,2.01,13.85,-11.48%,,13.42,7.3734-13P,A. Mayo,Apr-12,13.42,2012
1,Annie's Homegrown,Consumer Products and Services (B2C),1989,134.92,53.35,0.39,18.73,18.02,13.30,2012,16.89,17.55,817.25,2.34,-332.92,5.07,5.27,245.48,0.70,-100.00,13.88%,,18.05,11612-35P,John Foraker,Mar-12,95.00,2012
0,Arcimoto,Consumer Products and Services (B2C),2007,0.04,,-2.08,-2.05,-2.05,0.72,2017,-50.23,-50.10,-49.36,2535.23,368.55,-9.52,-9.50,-9.36,480.53,69.85,-5047.51%,,19.50,5137.2-37P,Mark Frohnmayer,Sep-17,19.50,2017
0,FAT Brands,Consumer Products and Services (B2C),2017,2.17,,-0.61,-0.01,-0.01,0.00,2017,-60000.00,-60000.00,-195.44,55.22,,-12000.00,-12000.00,-39.09,11.04,,-0.09%,30,24.00,17037.2-26P,Andrew Wiederhorn,Oct-17,24.00,2017
0,Chicken Soup for the Soul Entertainment,Consumer Products and Services (B2C),1993,8.06,5.14,-0.33,4.40,1.48,8.52,2017,32.69,97.22,-436.64,17.87,158.72,6.81,20.25,-90.97,3.72,33.07,54.65%,,30.00,167241-16P,William Rouhana,Aug-17,30.00,2017
1,Alterra Mountain,Consumer Products and Services (B2C),1976,522.04,,-304.31,28.66,-28.41,579.28,2014,18.85,-19.01,-1.77,1.03,-44.57,6.54,-6.60,-0.62,0.36,-15.47,5.49%,,37.50,31782-97P,William Jensen,Jan-14,187.50,2014
0,CarGurus,Consumer Products and Services (B2C),2006,287.03,271.76,-22.21,23.65,20.29,,2017,71.26,83.06,-75.87,5.87,-23.04,6.36,7.41,-6.77,0.52,-2.06,8.24%,514,40.00,85785-76P,Langley Steinert,Oct-17,150.40,2017
1,Wingstop Restaurants,Consumer Products and Services (B2C),1994,69.80,48.90,8.56,19.89,17.14,132.50,2015,27.30,31.68,63.47,7.78,-78.26,5.54,6.43,12.88,1.58,-15.88,28.50%,,40.85,41714-1 1 p,Charles Morrison,Jun-15,110.20,2015
0,CafePress,Consumer Products and Services (B2C),1999,175.48,75.29,3.61,13.67,5.45,3.17,2011,23.61,59.25,89.46,1.84,3.44,6.26,15.70,23.71,0.49,9.91,7.79%,,47.50,59501-98P,Bob Marino,Mar-12,85.50,2012
0,DavidsTea,Consumer Products and Services (B2C),2008,130.40,70.51,-76.72,-69.70,-77.02,10.67,2016,-6.31,-5.71,-5.73,3.37,-91.01,1.39,1.26,1.26,0.74,-20.05,-53.45%,,52.81,86678-74p,Sylvain Toutant,Jun-15,96.90,2015
1,Turning Point Brands,Consumer Products and Services (B2C),1988,196.04,96.29,7.96,44.54,43.44,293.15,2016,3.58,3.67,20.06,0.81,-13.61,1.21,1.24,6.79,0.28,-4.61,22.72%,,54.00,149290-75P,Lawrence Wexler,May-16,54.00,2016
0,Natural Grocers,Consumer Products and Services (B2C),1955,316.59,93.13,6.59,21.77,12.27,25.62,2012,15.02,26.64,49.59,1.03,119.32,4.92,8.73,16.25,0.34,39.09,6.88%,,54.36,84233-89P,Kemper Isely,Jul-12,107.14,2012
0,ContraFect,Consumer Products and Services (B2C),2003,118.38,56.75,-2.06,0.70,-1.55,3.79,2013,502.14,-227.92,-171.86,2.99,180.36,90.91,-41.26,-31.11,0.54,32.65,0.59%,148,64.00,,,Aug-13,64.00,2013
0,The Chefs' Warehouse,Consumer Products and Services (B2C),1985,358.94,94.14,-9.15,27.67,26.26,102.28,2011,11.21,11.81,-33.89,0.86,1640.21,4.88,5.14,-14.76,0.38,714.29,7.71%,,70.00,49380-13P,Christopher Pappas,Jul-11,135.00,2011
1,Chuy's Holdings,Consumer Products and Services (B2C),1982,149.40,41.80,0.05,16.40,10.97,84.38,2012,11.93,17.83,3689.90,1.31,364.86,5.32,7.95,1645.47,0.58,162.71,10.98%,,70.52,16888-78P,Michael Young,Jul-12,87.21,2012
0,Zillow Group,Consumer Products and Services (B2C),2004,44.91,37.79,-2.00,-0.70,-6.77,,2011,-768.86,-79.45,-269.64,11.98,44.50,-106.77,-11.03,-37.44,1.66,6.18,1.56%,,74.74,36803-80P,Spencer Rascoff,Jul-11,74.74,2011
1,Del Frisco's Restaurant Group,Consumer Products and Services (B2C),1981,216.83,20.38,13.81,34.50,26.74,61.50,2012,8.97,11.57,22.40,1.43,-366.51,2.19,2.82,5.46,0.35,-89.34,15.91%,3094,75.40,15014-71 p,Mark Mednansky,Jul-12,75.40,2012
1,Sportsman's Warehouse,Consumer Products and Services (B2C),1986,643.16,207.23,21.75,66.31,60.04,260.18,2014,5.91,6.53,18.03,0.61,-11.15,1.79,1.98,5.46,0.18,-3.38,10.31%,,79.17,62928-64P,John Schaefer,Apr-14,118.75,2014
1,Boot Barn,Consumer Products and Services (B2C),1978,372.81,121.84,9.33,36.27,27.73,181.53,2015,11.00,14.38,42.75,1.07,-1516.61,2.21,2.89,8.57,0.21,-304.18,9.73%,,80.00,49233-34P,James Conroy,Oct-14,80.00,2014
1,Five Below,Consumer Products and Services (B2C),2002,321.52,113.29,-2.40,30.34,22.60,100.25,2013,30.24,40.60,-382.41,2.85,170.78,5.39,7.23,-68.14,0.51,30.43,9.44%,,81.73,12504-52P,Thomas Vellios,Jul-12,163.46,2012
1,Fogo de Chão,Consumer Products and Services (B2C),1979,265.92,87.58,19.46,54.32,42.41,242.76,2015,10.03,12.85,28.01,2.05,87.35,1.62,2.08,4.53,0.33,14.14,20.43%,1001,82.06,41500-54P,Lawrence Johnson,Jun-15,88.24,2015
0,Audience Inc,Consumer Products and Services (B2C),2000,100.24,51.52,-0.29,4.76,3.81,0.07,2012,69.34,86.62,-1152.78,3.29,53.05,18.84,23.54,-313.26,0.89,14.42,4.74%,,85.00,36230-23P,Peter Santos,May-12,89.59,2012
0,The New Home Company,Consumer Products and Services (B2C),2009,83.23,11.93,6.71,7.20,7.00,17.88,2013,25.14,25.86,26.98,2.17,51.21,11.94,12.28,12.82,1.03,24.32,8.65%,,85.94,151364-89P,H. Webb,Jan-14,85.94,2014
1,Malibu Boats,Consumer Products and Services (B2C),1982,183.28,49.16,0.00,32.73,26.33,63.41,2014,4.34,5.40,,0.78,-14.75,3.06,3.80,,0.55,-10.37,17.86%,,87.80,32659-57P,Jack Springer,Jan-14,100.00,2014
0,Pandora Media,Consumer Products and Services (B2C),2000,167.21,84.32,-15.22,-2.69,-4.77,7.43,2012,-949.35,-536.00,-167.94,15.28,133.34,-87.27,-49.28,-15.44,1.41,12.26,-1.61%,,89.29,3.5209-99P,loe Kennedy,Jun-11,234.94,2011
1,The Habit Burger Grill,Consumer Products and Services (B2C),1969,161.75,35.38,-4.33,17.18,9.31,13.60,2014,26.46,48.85,-104.99,2.81,211.26,5.24,9.67,-20.79,0.56,41.83,10.62%,,90.00,12222-91 P,Brent Reichard,Nov-14,90.00,2014
0,Bluegreen Vacations Unlimited,Consumer Products and Services (B2C),1966,679.16,507.00,88.67,105.89,92.32,585.03,2017,9.88,11.33,11.80,1.54,268.69,0.86,0.99,1.03,0.13,23.36,15.59%,5729,90.98,104706-01P,Shawn Pearson,Nov-17,90.98,2017
0,KAYAK Software,Consumer Products and Services (B2C),2004,265.38,246.42,9.60,52.88,44.69,0.00,2012,18.52,21.92,102.03,3.69,28.67,1.72,2.04,9.48,0.34,2.66,19.92%,185,91.00,35775-19P,Steve Hafner,Jul-12,91.00,2012
1,MasterCraft Boat,Consumer Products and Services (B2C),1968,214.39,51.17,5.53,20.58,17.30,78.76,2015,12.55,14.92,46.65,1.20,-22.70,4.43,5.26,16.46,0.42,-8.01,9.60%,475,91.07,84880-63P,Terry McNew,Jul-15,91.07,2015
0,Trulia,Consumer Products and Services (B2C),2005,51.26,43.13,-11.19,-7.31,-10.37,10.09,2012,-61.37,-43.25,-40.08,8.75,56.33,-13.96,-9.84,-9.12,1.99,12.81,-14.25%,,94.81,,,Sep-12,102.00,2012
1,WCI Communities,Consumer Products and Services (B2C),1946,243.63,,82.73,,,122.94,2013,,,4.67,1.59,-60.19,,,1.24,0.42,-15.93,,,95.38,62713-63P,Keith Bass,Jul-13,102.29,2013
0,RetailMeNot,Consumer Products and Services (B2C),2007,168.91,158.32,0.10,58.86,45.57,33.88,2013,17.91,23.14,10982.78,6.24,32.74,3.24,4.19,1988.64,1.13,5.93,34.85%,33,95.45,36389-53P,Cotter Cunningham,Jul-13,190.91,2013
0,Shake Shack,Consumer Products and Services (B2C),2004,118.53,54.29,2.12,8.95,3.15,32.31,2014,83.26,237.04,63.47,7.78,-78.26,5.54,6.43,12.88,1.58,-10.10,7.55%,,97.65,,,Jan-15,105.00,2015
1,Mattress Firm,Consumer Products and Services (B2C),1986,647.19,251.42,15.35,65.81,48.85,228.92,2012,9.52,12.83,40.84,0.97,31.85,1.60,2.16,6.88,0.16,5.37,10.17%,,98.17,82467-55P,Kenneth Murphy,Nov-11,105.56,2011
0,Potbelly Sandwich Works,Consumer Products and Services (B2C),1977,298.46,92.20,-38.14,27.79,9.92,15.11,2013,14.11,39.53,-104.99,2.81,211.26,5.24,9.67,-20.79,0.56,636.36,9.31%,5000,105.00,44126-11P,Aylwin Lewis,Oct-13,105.00,2013
0,Yelp,Consumer Products and Services (B2C),2004,83.29,77.35,-16.86,-12.34,-16.58,0.00,2011,-72.77,-54.17,-53.28,10.78,-159.78,-8.69,-6.47,-6.36,1.29,-19.08,-14.82%,,106.50,3.3205-69P,Jeremy Stoppelman,Mar-12,107.25,2012
1,El Pollo Loco,Consumer Products and Services (B2C),1975,324.34,82.34,-5.18,33.76,23.15,288.35,2014,15.93,23.24,-103.76,1.66,153.15,3.17,4.63,-20.67,0.33,30.51,10.41%,,107.14,,,Jul-14,107.14,2014
0,UCP,Consumer Products and Services (B2C),2004,92.68,23.79,0.00,4.56,4.37,33.26,2013,25.47,26.60,,1.25,23250.30,25.47,26.60,,1.25,23250.00,4.92%,,116.25,133483-69P,Dustin Bogue,Jul-13,116.25,2013
0,World of Jeans & Tops,Consumer Products and Services (B2C),1982,414.02,133.35,35.39,51.11,35.80,4.47,2013,5.94,8.49,8.58,0.73,-43.07,2.43,3.46,3.50,0.30,-17.58,12.34%,,117.80,3.8255-14p,Daniel Griesemer,May-12,124.00,2012
0,Stitch Fix,Consumer Products and Services (B2C),2011,1036.70,453.36,-6.82,14.87,6.40,0.00,2018,96.28,223.59,-209.79,1.38,552.36,8.07,18.75,-17.59,0.12,46.31,1.43%,,120.00,4.39.22-20P,Katrina Lake,Nov-17,120.00,2017
0,Zipcar,Consumer Products and Services (B2C),2000,201.99,69.28,-14.90,13.35,-4.81,94.70,2011,51.77,-143.59,-46.37,3.42,101.64,13.06,-36.22,-11.70,0.86,25.64,6.61%,,120.00,36877-33P,Scott Griffith,Apr-11,174.31,2011
1,REV Group,Consumer Products and Services (B2C),1979,1100.23,408.80,39.63,72.79,46.47,187.53,2013,12.19,19.09,22.39,0.81,162.63,1.70,2.67,3.13,0.11,22.72,6.62%,,123.94,12541-87P,Bonnie Orofino,Nov-12,123.94,2012
1,Funko,Consumer Products and Services (B2C),1998,479.02,181.76,13.85,72.87,43.85,348.39,2017,7.96,13.22,41.85,1.21,76.55,1.72,2.85,9.02,0.26,16.50,15.21%,465,124.99,50055-31 P,Brian Mariotti,Nov-17,124.99,2017
0,Roku,Consumer Products and Services (B2C),2002,436.11,147.19,-33.73,-28.26,-33.29,22.81,2017,-46.94,-39.84,-3.33,3.04,40.77,-7.76,-6.59,-6.50,0.50,6.74,-6.48%,,126.00,38497-96P,Anthony Wood,Sep-17,219.35,2017
1,At Home Group,Consumer Products and Services (B2C),1979,685.38,220.69,61.58,95.75,63.25,547.73,2017,9.32,14.11,14.49,1.30,447.62,1.36,2.06,2.11,0.19,65.20,13.97%,,130.01,36915-94P,Lewis Bird,Aug-16,130.01,2016
1,Bojangles,Consumer Products and Services (B2C),1977,448.94,89.90,24.57,62.65,50.09,249.44,2015,10.89,13.62,27.76,1.52,297.50,2.35,2.94,5.99,0.33,64.22,13.95%,,136.94,83981-98P,Clifton Rutledge,May-15,147.25,2015
0,Redfin,Consumer Products and Services (B2C),2002,312.65,95.54,-245.08,-16.65,-23.55,0.53,2017,-71.64,-50.66,-4.87,3.82,-567.31,-8.31,-5.88,-0.56,0.44,-65.84,-5.33%,2427,138.47,35897-68P,Glenn Kelman,Jul-17,13.45,2017
0,Zulily,Consumer Products and Services (B2C),2009,567.16,159.61,-38.20,8.59,3.29,0.00,2013,312.73,815.75,-70.30,4.73,37.86,2.45,76.85,-6.62,0.45,3.57,1.51%,,140.31,35679-97P,Darrell Cavens,Nov-13,253.00,2013
1,Ollie's Bargain Outlet,Consumer Products and Services (B2C),1982,666.05,262.14,29.25,75.18,66.25,370.61,2016,12.16,13.80,31.25,1.37,701.99,1.90,2.16,4.88,0.21,109.68,11.29%,,142.80,17822-53P,Mark Butler,Jul-15,142.80,2015
0,Primo Water,Consumer Products and Services (B2C),2004,39.79,8.40,-18.15,-0.72,-4.90,25.08,2010,-316.63,-46.61,-12.58,5.74,-3215.30,-201.11,-29.60,-7.99,3.64,-2042.25,-1.81%,75,145.00,3587473p,Billy Prim,Nov-10,145.00,2010
1,Planet Fitness,Consumer Products and Services (B2C),1992,315.36,146.28,41.84,98.89,64.84,504.99,2015,15.97,24.36,37.74,5.01,1690.96,2.18,3.33,5.16,0.68,231.26,31.36%,,145.96,46040-59P,Christopher Rondeau,Aug-15,216.00,2015
0,HomeAway,Consumer Products and Services (B2C),2005,183.74,155.43,-19.25,29.85,12.75,0.00,2011,72.22,169.00,-111.96,11.73,137.21,7.24,16.94,-11.22,1.18,13.75,16.24%,842,148.94,17201-35P,Brian Sharpies,Jun-11,216.00,2011
1,Smart & Final Holdings,Consumer Products and Services (B2C),1870,3327.28,493.39,16.67,132.78,70.94,703.28,2014,6.42,12.02,51.16,0.26,-429.13,1.22,2.28,9.68,0.05,-81.23,3.99%,8800,150.51,65563-93P,David Hirz,Sep-14,161.40,2014
0,MSG Networks,Consumer Products and Services (B2C),1969,1062.42,380.08,27.65,108.37,47.03,0.00,2009,,,,,,1.40,3.23,5.50,0.14,3.90,10.20%,,152.02,1.248.33-28?,Thomas Smith,Jan-10,152.02,2010
1,Express,Consumer Products and Services (B2C),1980,1773.17,591.10,98.27,229.50,159.53,514.37,2011,6.57,9.46,15.35,0.85,-66.16,1.19,1.70,2.77,0.15,-11.93,12.94%,3000,178.50,11771-65P,Michael Weiss,May-10,272.00,2010
0,Chegg,Consumer Products and Services (B2C),2005,246.74,80.38,-42.31,36.37,-36.72,21.00,2013,28.09,-27.82,-24.14,4.14,-42.86,5.15,-5.11,4.43,0.76,-7.87,14.74%,,180.00,.36766-63P,Daniel Rosensweg,Nov-13,187.50,2013
1,Floor & Decor,Consumer Products and Services (B2C),2000,1122.75,460.84,47.07,107.44,76.03,354.71,2017,18.05,25.51,41.21,1.73,23089.64,1.72,2.44,3.94,0.17,2205.88,9.57%,4391,185.29,23075-29P,Thomas Taylor,Apr-17,185.29,2017
1,Spirit Airlines,Consumer Products and Services (B2C),1964,829.88,196.21,69.09,71.68,71.68,280.83,2011,12.02,12.02,12.48,1.04,-37.56,2.61,2.61,2.71,0.23,-8.16,8.64%,2224,187.20,,,May-11,187.20,2011
0,Diamond Resorts,Consumer Products and Services (B2C),1996,228.18,-92.72,-3.16,-428.38,-451.39,843.13,2013,-2.40,-2.27,-324.31,4.50,832.21,-0.51,-0.48,-68.58,0.95,175.99,-187.74%,,196.00,1107.34-.22P,David Palmer,Jul-13,217.00,2013
0,Etsy,Consumer Products and Services (B2C),2005,213.60,134.65,-51.37,-17.53,-35.20,57.23,2015,-101.29,-50.44,-34.56,,53.79,-15.21,-7.58,-5.19,1.25,8.08,-8.21%,580,199.47,3.3814-90P,Robert Kalin,Apr-15,266.67,2015
0,GoPro,Consumer Products and Services (B2C),2002,966.40,368.87,33.48,86.83,73.20,110.67,2014,34.03,40.38,88.28,3.06,48.48,4.92,5.84,12.76,0.44,7.01,8.99%,,213.60,4.2550-39P,Nicholas Woodman,Jun-14,427.20,2014
1,The Container Store,Consumer Products and Services (B2C),1978,735.86,433.06,-83.28,58.28,28.17,392.19,2014,14.22,29.42,-9.95,1.13,-2061.85,3.86,7.99,-2.70,0.31,-559.70,7.92%,6000,225.00,1 1859-40P,William Tindell,Nov-13,225.00,2013
0,Carvana,Consumer Products and Services (B2C),2012,451.27,24.99,-114.23,-103.44,-109.29,216.56,2017,-19.18,-18.15,-17.37,4.40,373.27,-2.18,-2.06,-1.97,0.50,42.34,-22.92%,,225.00,10181.2-06P,Ernest Garcia,Apr-17,225.00,2017
1,Burlington Stores,Consumer Products and Services (B2C),1924,4348.28,1713.61,-130.17,330.81,158.69,1694.34,2014,3.68,7.67,-9.36,0.28,701.07,0.69,1.43,-1.74,0.05,130.49,7.61%,,226.67,12741-31 P,Mark Nesci,Oct-13,226.67,2013
0,Vince,Consumer Products and Services (B2C),2002,200.41,54.00,-39.61,58.49,58.49,513.36,2014,12.91,12.91,-19.07,3.77,-677.98,3.93,3.93,-5.81,1.15,-206.46,29.18%,,230.00,54315-55P,Rea Laccone,Nov-13,230.00,2013
0,Tesla,Consumer Products and Services (B2C),2003,111.87,15.43,-69.24,-60.23,-67.94,30.93,2010,-26.28,-23.30,-22.86,14.15,31.78,-4.58,4.06,-3.99,2.47,5.54,-53.84%,,251.97,35886-52P,Elon Musk,Jun-10,276.10,2010
1,Invited,Consumer Products and Services (B2C),1957,769.86,206.80,-18.95,142.06,67.53,789.35,2013,6.28,13.22,-47.11,1.16,-44.61,1.77,3.73,-13.30,0.33,-12.59,18.45%,,252.00,12295-99P,Eric Affeldt,Sep-13,252.00,2013
1,Seaworld San Diego,Consumer Products and Services (B2C),1959,1449.92,1330.23,79.00,406.04,233.57,1852.95,2013,6.17,10.72,31.70,1.73,-103.78,1.73,3.01,8.89,0.48,-29.10,28.00%,20000,270.00,31584-79P,James Atchison,Apr-13,702.00,2013
1,Amplify Snack Brands,Consumer Products and Services (B2C),2010,183.92,102.94,9.04,41.17,36.63,198.21,2015,32.79,36.85,149.39,7.34,102.77,6.56,7.37,29.88,1.47,20.55,22.39%,,270.00,76137-40P,Thomas Ennis,Aug-15,270.00,2015
0,The Fresh Market,Consumer Products and Services (B2C),1982,940.71,306.92,56.96,96.28,64.88,93.55,2010,10.97,16.27,18.53,1.12,853.52,,4.47,5.09,,234.32,10.24%,,289.85,16447-15P,Ralt Bohn,Nov-10,289.85,2010
0,Blue Apron,Consumer Products and Services (B2C),2012,868.16,279.47,-110.10,-98.56,-109.47,152.85,2017,-19.24,-17.32,-17.22,2.18,-28.78,-3.04,-2.74,-2.72,0.35,-4.55,-11.35%,5202,300.00,39005-65P,Matthew Salzberg,Jun-17,300.00,2017
0,Wayfair,Consumer Products and Services (B2C),2002,1205.67,283.41,-100.97,-61.68,-79.86,0.00,2014,-38.91,-30.05,-23.77,1.99,-255.07,-5.17,-3.99,-3.16,0.26,-33.90,-5.12%,,304.50,38084-32P,Niraj Shah,Oct-14,319.00,2014
1,Sprouts Farmers Market,Consumer Products and Services (B2C),2002,2185.05,643.74,35.23,143.49,100.50,802.23,2013,18.02,25.73,73.39,1.18,-252.53,2.32,3.31,9.45,0.15,-32.52,6.57%,11000,333.00,36574-57P,Doug Sanders,Aug-13,333.00,2013
1,National Vision,Consumer Products and Services (B2C),1990,1330.60,715.70,6.00,120.53,61.68,922.38,2017,13.19,25.78,265.22,1.20,330.41,2.88,5.64,57.97,0.26,72.22,9.06%,10360,347.60,14888-80P,L. Fahs,Oct-17,347.60,2017
0,Danone North America,Consumer Products and Services (B2C),1997,2222.86,774.51,114.11,254.24,182.32,440.26,2012,11.57,16.13,25.77,1.32,-83.18,1.54,2.14,3.43,0.18,-11.06,11.44%,,367.54,,,Oct-12,391.00,2012
1,Norwegian Cruise Line Holdings,Consumer Products and Services (B2C),1966,2276.25,797.81,168.56,575.33,359.19,2985.35,2012,6.62,10.60,22.60,1.67,-283.70,0.78,1.24,2.65,0.20,-33.30,25.28%,,421.35,35875-09P,Kevin Sheehan,Jan-13,447.06,2013
0,Fitbit,Consumer Products and Services (B2C),2007,973.37,482.10,37.31,214.14,204.28,159.61,2015,19.21,20.14,110.29,4.23,29.59,3.42,3.58,19.61,0.75,5.26,22.00%,,447.75,3.5420-77P,lames Park,Jun-15,731.50,2015
1,Michaels Stores,Consumer Products and Services (B2C),1973,4628.84,1841.91,242.01,719.65,612.08,3689.00,2015,4.80,5.64,14.27,0.75,57.52,0.66,0.77,1.95,0.10,7.87,15.55%,,472.22,11504-17P,Joshua Bekenstein,Jun-14,472.22,2014
1,Ramaco Resources,Consumer Products and Services (B2C),1976,1368.61,782.65,28.65,442.42,300.32,2120.36,2016,5.11,7.52,78.85,1.65,160.48,1.20,1.77,18.55,0.39,37.75,32.33%,,527.57,12516-67P,Frank Fertitta,Apr-16,531.38,2016
1,Pinnacle Foods,Consumer Products and Services (B2C),1866,2478.49,584.55,52.52,345.12,247.00,2608.94,2012,6.54,9.14,42.96,0.91,-38.27,1.68,2.35,11.04,0.23,-9.84,13.92%,,580.00,45120-34P,Antonio Fernandez,Mar-13,580.00,2013
1,La Quinta Inn and Suites,Consumer Products and Services (B2C),1968,888.93,463.38,6.35,319.93,152.12,2701.38,2014,6.57,13.82,331.26,2.36,88.27,2.03,4.27,102.47,0.73,27.30,35.99%,,650.25,11487-25P,Wayne Goldberg,Apr-14,650.25,2014
0,Howard Hughes,Consumer Products and Services (B2C),2010,122.85,-54.20,-600.65,-487.08,-504.38,272.83,2010,-2.86,-2.76,-2.32,11.33,-1590.64,-1.46,-1.41,-1.18,5.77,-810.11,-396.49%,,708.84,7954498p,David Wenreb,Nov-10,708.84,2010
1,Anywhere Real Estate,Consumer Products and Services (B2C),2006,4393.00,2262.00,-405.00,471.00,293.00,7551.00,2012,7.46,11.99,-8.68,0.80,92.48,2.29,3.69,-2.67,0.25,28.42,10.72%,,1080.00,31781-98P,Richard Smith,Oct-12,1080.00,2012
0,CST Brands,Consumer Products and Services (B2C),2013,13111.00,1153.00,217.00,446.00,328.00,4.00,2013,,,,,,3.34,4.54,6.85,,-20.38,3.40%,,1487.50,87850-09P,Kimberly Lubel,Apr-13,1487.50,2013
1,Invitation Homes,Consumer Products and Services (B2C),2012,922.59,531.77,-78.24,475.49,207.81,7570.28,2016,12.71,29.08,-77.23,6.55,-81.90,3.24,7.41,-19.68,1.67,-20.87,51.54%,907,1540.00,58146-49P,John Bartling,Feb-17,1540.00,2017
0,GCP Applied Technologies,Consumer Products and Services (B2C),1908,131037.00,12460.00,638.00,801.00,801.00,8566.00,2010,61.80,61.80,77.59,0.38,23.58,25.12,25.12,31.54,0.15,9.59,0.61%,,4350.14,1.2989-98P,Daniel Akerson,Nov-10,20124.14,2010
0,Energizer Holdings,Consumer Products and Services (B2C),1896,1756.60,829.30,75.30,223.40,176.80,0.00,2015,,,,,,24.17,30.54,71.71,3.07,469.57,12.72%,,5400.00,35635-42P,Ward Klein,Jun-15,5400.00,2015
0,Barnes & Noble Education,Consumer Products and Services (B2C),1965,1773.00,443.57,12.74,84.07,33.56,0.00,2015,,,,,,,,,,,4.74%,5300,,5.3709-85P,Max Roberts,Jul-15,,2015
0,Adient,Consumer Products and Services (B2C),2016,16790.00,1609.00,-1546.00,739.00,395.00,3521.00,2016,,,,,,,,,,,4.40%,75000,,1.34247-3.3P,Bruce McDonald,Oct-16,,2016
0,21st Century Fox,Consumer Products and Services (B2C),2013,27675.00,10179.00,7097.00,10539.00,9742.00,16458.00,2013,,,,,,,,,,,38.08%,,,71133-94P,Rupert Murdoch,Jul-13,,2013
0,AMC Networks,Consumer Products and Services (B2C),1980,1134.78,749.29,101.54,603.13,279.98,2410.43,2011,,,,,,,,,,,53.15%,,,67328-11P,Joshua Sapan,Jul-11,,2011
0,American Resources,Consumer Products and Services (B2C),2014,0.00,,-0.11,-0.10,-0.11,,2015,,,,,,,,,,,,,,.23839570P,Charles Ross,Feb-16,,2016
0,Angi,Consumer Products and Services (B2C),2017,636.84,608.16,-42.17,-85.96,-106.03,79.50,2017,,,,,,,,,,,-13.50%,,,17820-55P,Jeffrey Kip,Oct-17,,2017
0,Barfresh Food Group,Consumer Products and Services (B2C),2010,0.00,,0.16,-0.01,-0.01,,2012,,,,,,,,,,,,,,,,Jul-11,,2011
0,Fiesta Restaurant Group,Consumer Products and Services (B2C),2011,485.49,67.45,4.06,51.75,32.10,324.23,2012,,,28.01,2.05,87.35,1.62,2.08,4.53,0.33,,10.66%,,,46886-68P,Alan Vituli,Apr-12,,2012
0,Gaming and Leisure Properties,Consumer Products and Services (B2C),1906,3100.11,1136.93,202.77,370.69,259.75,,2015,,,,,,,,,,,11.96%,,,76019-41p,Robert Dickey,Jun-15,,2015
0,GrowGeneration,Consumer Products and Services (B2C),2008,6.74,1.96,-0.62,-0.57,-0.61,0.17,2016,-10.61,-9.84,-9.75,0.89,166.57,-8.46,-7.85,-7.77,0.71,132.73,-8.43%,,,13450.2-85P,Darren Lampert,Oct-16,4.81,2016
0,Horizon Global,Consumer Products and Services (B2C),2015,606.05,147.73,14.45,38.84,20.29,0.44,2015,,,,,,,,,,,6.41%,,,87078-16P,A. Zeffiro,Jun-15,,2015
1,Houghton Mifflin Harcourt,Consumer Products and Services (B2C),1831,1361.93,506.48,-80.74,301.82,-63.57,246.25,2013,5.56,-26.42,-20.80,1.23,-55.74,0.73,-3.45,-2.71,0.16,-7.27,22.16%,,,45820-63P,Linda Zecher Higgins,Nov-13,219.00,2013
