PE,Company,Primary Industry Sector,Year Founded,Revenue,Gross Profit,Net Income,EBITDA,EBIT,Total Debt,Fiscal Year,Valuation/Ebitda,Valuation/EBIT,Valuation/Net Income,Valuation/Revenue,Valuation / Cash Flow,Deal Size/EBITDA,Deal Size/EBIT,Deal Size/Net Income,Deal Size/Revenue,Deal Size/Cash Flow,EBITDA Margin %,Employees,Total Invested Equity,CEO Pbid,CEO,Deal Date,Deal Size,Deal Year
0,Rose Rock Midstream,Energy,2011,373.76,46.63,,52.7,41.55,0,2011,6.37,8.08,,0.9,,2.66,3.37,,0.37,,14.10%,,140,1408.34-3.3P,Norman Szydlowski,11-Dec,140,2011
0,LinkedIn,Information Technology,2002,292.32,239.01,3.43,41.61,17.84,,2011,102.2,238.41,1240.14,14.55,391.35,8.48,19.78,102.89,1.21,32.47,14.23%,1288,217.25,.35797-60P,Jeffrey Weiner,11-May,352.8,2011
1,Berry Global,Materials and Resources,1967,4766,782,2,687,332,4471,2012,2.62,5.43,900.58,0.38,40.03,0.68,1.42,235.29,0.1,10.46,14.41%,,470.59,12094-30P,Jonathan Rich,12-Oct,470.59,2012
0,Chegg,Consumer Products and Services (B2C),2005,246.74,80.38,-42.31,36.37,-36.72,21,2013,28.09,-27.82,-24.14,4.14,-42.86,5.15,-5.11,4.43,0.76,-7.87,14.74%,,180,.36766-63P,Daniel Rosensweg,13-Nov,187.5,2013
1,The J.Jill Group,Consumer Products and Services (B2C),1959,639.06,427.94,24.08,95.63,59.41,267.24,2017,5.95,9.57,23.62,0.89,-40.52,1.59,2.55,6.3,0.24,-10.8,14.96%,,,30513-97P,Paula Bennett,17-Mar,151.67,2017
1,Funko,Consumer Products and Services (B2C),1998,479.02,181.76,13.85,72.87,43.85,348.39,2017,7.96,13.22,41.85,1.21,76.55,1.72,2.85,9.02,0.26,16.5,15.21%,465,124.99,50055-31 P,Brian Mariotti,17-Nov,124.99,2017
0,Ardagh Group,Materials and Resources,1932,701400,1228,-74,1067,506,9299,2016,4.16,8.78,-60.05,0.63,24.55,0.29,,-4.16,0.04,1.7,15.21%,23500,307.8,.29787-76P,Ian Curley,17-Mar,307.8,2017
1,Cellu Tissue Holdings,Materials and Resources,1984,515.31,78.74,11,80.14,51.84,269.08,2010,3.26,5.05,23.77,0.51,40.05,1.35,2.08,9.81,0.21,16.52,15.55%,1160,32.34,16053-04P,Russell Taylor,10-Jan,107.9,2010
1,Michaels Stores,Consumer Products and Services (B2C),1973,4628.84,1841.91,242.01,719.65,612.08,3689,2015,4.8,5.64,14.27,0.75,57.52,0.66,0.77,1.95,0.1,7.87,15.55%,,472.22,11504-17P,Joshua Bekenstein,14-Jun,472.22,2014
0,Bluegreen Vacations Unlimited,Consumer Products and Services (B2C),1966,679.16,507,88.67,105.89,92.32,585.03,2017,9.88,11.33,11.8,1.54,268.69,0.86,0.99,1.03,0.13,23.36,15.59%,5729,90.98,104706-01P,Shawn Pearson,17-Nov,90.98,2017
1,Del Frisco's Restaurant Group,Consumer Products and Services (B2C),1981,216.83,20.38,13.81,34.5,26.74,61.5,2012,8.97,11.57,22.4,1.43,-366.51,2.19,2.82,5.46,0.35,-89.34,15.91%,3094,75.4,15014-71 p,Mark Mednansky,12-Jul,75.4,2012
1,Metaldyne Performance Group,Consumer Products and Services (B2C),1984,2466.19,384.48,66.57,393.31,197.39,1972.69,2014,2.56,5.1,15.11,0.41,11.09,0.38,0.76,2.25,0.06,1.65,15.95%,,,15262-75P,Thomas Amato,14-Dec,150,2014
0,Fleetmatics Group,Information Technology,2004,117.5,83.54,0.08,18.81,7.19,29.41,2012,31.1,81.41,7406.59,4.98,-371.03,7.06,18.48,1681.17,1.13,-84.22,16.01%,,106.25,40626-55P,lames Travers,12-Oct,132.81,2012
0,Alpha & Omega Semiconductor,Information Technology,2000,301.84,80.19,37.82,48.48,3.45,4.69,2010,8.2,10.07,10.51,1.32,6.79,1.89,2.32,2.42,0.3,1.56,16.06%,,56.92,35278-30P,Mike Chang,10-Apr,91.55,2010
0,HomeAway,Consumer Products and Services (B2C),2005,183.74,155.43,-19.25,29.85,12.75,0,2011,72.22,169,-111.96,11.73,137.21,7.24,16.94,-11.22,1.18,13.75,16.24%,842,148.94,17201-35P,Brian Sharpies,11-Jun,216,2011
0,Ambarella,Information Technology,2004,107.23,73.19,1.65,17.65,16.44,,2013,8.81,9.45,94.05,1.45,6.5,2.04,2.19,21.78,0.34,1.5,16.46%,,2.44,31861-18P,Feng-Mlng Wang,12-Oct,36,2012
1,Terminix Global Holdings,Business Products and Services (B2B),1929,2312,1075,-596,381,282,3904,2014,5.7,7.7,-3.64,0.94,25.55,1.6,2.16,-1.02,0.26,7.18,16.48%,,610.3,63739-54P,Robert Gillette,14-Jun,610.3,2014
0,SunCoke Energy Partners,Materials and Resources,2012,740.2,146.7,,124.7,91.5,225,2012,2.39,3.26,,0.4,,2.06,2.8,,0.35,,16.85%,,256.5,55747-18P,Frederick Henderson,13-Jan,256.5,2013
1,Graham Packaging Company,Materials and Resources,1960,2271.03,404.45,11.08,385.92,226.51,2436.86,2009,1.74,2.97,60.74,0.3,6.66,0.43,0.74,15.04,0.07,1.65,16.99%,,166.67,16843-24P,Mark Burgess,10-Feb,166.67,2010
0,Inogen,Healthcare,2001,75.44,38.99,0.21,12.94,4.4,10.65,2013,22.31,65.66,1368.64,3.83,-181.51,5.45,16.05,334.54,0.94,-44.37,17.15%,,56.47,38546-38P,Raymond Huggenber...,14-Feb,70.59,2014
1,Surgery Partners,Healthcare,2004,876.26,269.52,-69.57,152,119.96,1454.99,2015,6.02,7.63,-13.15,1.04,17.44,1.79,2.26,-3.9,0.31,5.17,17.35%,,271.42,32197-87P,Michael Doyle,15-Oct,271.42,2015
0,EPAM Systems,Information Technology,1993,334.53,129.19,11.77,58.91,51.37,0,2011,8.38,9.61,41.95,1.48,13.88,1.22,1.4,6.12,0.22,2.03,17.61%,,24,16054-03P,Arkadiy Dobkin,12-Feb,72,2012
0,Shutterstock,Business Products and Services (B2B),2003,155.19,96.33,18.23,27.38,25.01,,2012,20.39,22.32,30.62,3.6,27.5,2.79,3.06,4.2,0.49,3.77,17.64%,,76.5,41303-35P,lonathan Oringer,12-Oct,76.5,2012
1,Malibu Boats,Consumer Products and Services (B2C),1982,183.28,49.16,0,32.73,26.33,63.41,2014,4.34,5.4,,0.78,-14.75,3.06,3.8,,0.55,-10.37,17.86%,,87.8,32659-57P,Jack Springer,14-Jan,100,2014
0,Inphi,Information Technology,2000,79.21,50.58,2.74,14.38,12.87,,2010,20.07,22.43,105.48,3.64,25.94,5.68,6.34,29.82,1.03,7.34,18.15%,,81.6,14037-22P,Diosdado Banatao,10-Nov,81.6,2010
1,Jaggaer,Information Technology,1995,39.46,31.27,18.2,7.23,6.11,0,2010,2671,31.6,10.61,4.89,26.06,7.88,9.32,3.13,1.44,7.69,18.33%,,57,30965-32P,Stephen Wiehe,10-Sep,57,2010
1,Invited,Consumer Products and Services (B2C),1957,769.86,206.8,-18.95,142.06,67.53,789.35,2013,6.28,13.22,-47.11,1.16,-44.61,1.77,3.73,-13.3,0.33,-12.59,18.45%,,252,12295-99P,Eric Affeldt,13-Sep,252,2013
0,HealthEquity,Information Technology,2002,73.53,40.03,-2.78,13.58,8.65,0,2015,51.15,80.26,-249.32,9.44,60.07,9.38,14.73,-45.75,1.73,11.02,18.46%,,12.44,3.7027-90P,Ion Kessler,14-Jul,12.44,2014
1,Caesarstone Sdot-Yam,Business Products and Services (B2B),1987,259.67,104.29,20.68,49.08,34.46,23.7,2011,7.48,10.65,17.75,1.41,-11.85,1.49,2.13,3.54,0.28,-2.37,18.90%,,68.5,50375-53P,Yos Shiran,12-Mar,73.26,2012
1,NCS Multistage,Energy,2006,134.01,37.59,-3.58,25.55,-0.38,88.39,2017,30.16,-2006.59,-215.05,5.75,-252.3,6.32,-420.57,-45.07,1.21,-52.88,19.06%,197,161.5,50477-50P,Robert Nipper,17-Apr,161.5,2017
0,QuinStreet,Business Products and Services (B2B),1999,293.13,88.18,20.54,56.83,40.6,105.7,2010,11.86,16.59,32.79,2.3,62.23,2.64,3.69,7.3,0.51,13.86,19.39%,,150,.39151-18P,Douglas Valenti,10-Feb,150,2010
1,Forum Energy Technologies,Energy,2005,1288.57,430.11,123.46,252.59,207.85,655.31,2012,6.7,8.14,13.7,1.31,2772.69,1.5,1.82,3.07,0.29,621.23,19.60%,,277.79,34851-34P,C. Gaut,12-Apr,378.95,2012
0,Acacia Communications,Information Technology,2009,276.3,112.51,9.9,54.99,49.66,0,2016,14.91,16.51,82.83,2.97,46.83,1.88,2.08,10.45,0.37,,19.90%,228,103.5,49413.-25P,Murugesan Shanmug...,16-May,103.5,2016
0,KAYAK Software,Consumer Products and Services (B2C),2004,265.38,246.42,9.6,52.88,44.69,0,2012,18.52,21.92,102.03,3.69,28.67,1.72,2.04,9.48,0.34,2.66,19.92%,185,91,35775-19P,Steve Hafner,12-Jul,91,2012
0,Houlihan Lokey,Financial Services,1972,685.64,215.26,80.57,138.16,132.61,,2016,9.94,10.36,17.05,2,49.93,1.6,1.66,2.74,0.32,8.02,20.15%,,,3.2404-24P,Scott Beiser,15-Aug,220.5,2015
0,Leaf Group,Business Products and Services (B2B),2006,252.94,121.6,-38.58,51.25,-0.76,0,2010,27.19,-1821.44,-36.12,,-91.62,2.95,-197.78,-3.92,0.6,-9.95,20.26%,600,76.5,11927-98P,Richard Rosenblatt,11-Jan,151.3,2011
1,Fogo de Chão,Consumer Products and Services (B2C),1979,265.92,87.58,19.46,54.32,42.41,242.76,2015,10.03,12.85,28.01,2.05,87.35,1.62,2.08,4.53,0.33,14.14,20.43%,1001,82.06,41500-54P,Lawrence Johnson,15-Jun,88.24,2015
0,Arista Networks,Information Technology,2008,417.08,277.72,24.05,85.35,78.74,142.45,2014,32.03,34.72,113.68,6.56,72.16,2.64,2.87,9.39,0.54,5.96,20.46%,850,212.21,4430.3-32P,layshree Ullal,14-Jun,225.75,2014
0,Matador Resources,Energy,2003,79.24,33.97,-10.31,16.29,-15.46,113,2011,40.3,-42.47,-63.7,8.29,-60.94,9.82,-10.35,-15.52,2.02,-14.85,20.56%,41,14,91027-oop,Joseph Foran,12-Feb,160,2012
0,Valvoline,Business Products and Services (B2B),1865,1918.9,724.4,240.9,396.2,357.1,740,2016,11.11,12.32,18.26,2.29,,1.67,1.85,2.74,0.34,,20.65%,5500,660,66030-04P,Samuel Mitchell,16-Sep,660,2016
0,Moelis & Company,Financial Services,2007,466.06,174.26,91.61,97.29,95.01,,2014,12.96,13.27,13.77,2.71,14.64,1.67,1.71,1.77,0.35,1.89,20.88%,,162.5,16238-71P,Kenneth Moelis,14-Apr,162.5,2014
0,MediaMind Technologies,Business Products and Services (B2B),1999,74.89,71.29,9.34,15.72,14.25,0,2010,13.09,14.45,22.05,2.75,-11.44,3.66,4.04,6.16,0.77,-3.2,21.00%,348,57.5,18210-34P,Gal Trifon,10-Aug,57.5,2010
0,Green Dot,Information Technology,1999,364.25,237.12,3.17,77.22,69.63,,2010,19,21.07,463.55,4.03,13.19,2.12,2.36,51.85,0.45,1.48,21.20%,289,,.22205-71P,Steven Streit,10-Jul,164.09,2010
0,Vera Bradley,Materials and Resources,1982,322.93,182.54,56.02,68.49,58.18,33.15,2011,9.46,11.14,11.57,2.01,169.88,2.57,3.02,3.14,0.55,46.13,21.21%,,64,.2901.22-34P,Michael C. Ray,10-Oct,176,2010
1,Lantheus Medical Imaging,Healthcare,1956,303.09,131.23,-1.9,65,42.84,407.35,2015,2.71,4.11,-92.67,0.58,12.29,1,1.52,-34.19,0.21,4.53,21.45%,,65,46286-47P,Jeffrey Bailey,15-Jun,65,2015
1,Performant Financial,Financial Services,1976,185.35,,26.89,39.94,31.37,153.29,2012,10.17,12.95,15.11,2.19,-904.99,2.03,2.58,3.01,0.44,-180.4,21.55%,1400,17.32,14887-OOP,Lisa 1m,12-Aug,81,2012
0,Newmark (CRE),Business Products and Services (B2B),1929,1523.46,,243.12,328.38,243.16,659.73,2017,6.46,8.72,8.72,1.39,32.73,0.85,1.15,1.15,0.18,4.32,21.55%,,280,66725-20P,Barry Gosin,17-Dec,280,2017
0,Veeva Systems,Healthcare,2007,167.95,98.48,4.43,36.27,35.06,0,2014,67.41,69.73,551156,14.56,28.34,7.19,7.44,58.85,1.55,30.88,21.59%,,194.4,40194-46p,Peter Gassner,13-Oct,260.9,2013
0,Zoetis,Healthcare,1950,4336,2773,436,941,741,582,2012,13.82,17.54,29.82,3,53.94,2.38,3.02,5.13,0.52,9.29,21.70%,,2238.6,45749-62P,Juan Alaix,13-Feb,2238.6,2013
0,Boingo Wireless,Information Technology,2001,82.95,35.92,10.54,18.18,7.63,0.3,2011,24.15,57.57,41.68,5.29,828.55,4.28,10.21,7.39,0.94,146.97,21.92%,,51.93,,,11-May,77.9,2011
0,Fitbit,Consumer Products and Services (B2C),2007,973.37,482.1,37.31,214.14,204.28,159.61,2015,19.21,20.14,110.29,4.23,29.59,3.42,3.58,19.61,0.75,5.26,22.00%,,447.75,3.5420-77P,lames Park,15-Jun,731.5,2015
0,Responsys,Information Technology,1998,104.83,57.72,9.59,23.15,16.43,0.27,2011,22.86,32.22,55.18,5.05,-61.15,3.43,4.84,8.28,0.76,-9.18,22.08%,,68.7,3.6877-06P,Daniel Springer,11-Apr,79.44,2011
1,Houghton Mifflin Harcourt,Consumer Products and Services (B2C),1831,1361.93,506.48,-80.74,301.82,-63.57,246.25,2013,5.56,-26.42,-20.8,1.23,-55.74,0.73,-3.45,-2.71,0.16,-7.27,22.16%,,,45820-63P,Linda Zecher Higgins,13-Nov,219,2013
1,First Data,Information Technology,1971,11370,4623,-252,2531,1403,21177,2015,5.56,10.02,-55.81,1.24,2812.9,1.01,1.82,-10.16,0.23,512,22.26%,,2560,38043-82P,Frank Bisignano,15-Oct,2560,2015
0,Zynga,Information Technology,2007,1024.62,747.11,15.52,229.31,152.02,0,2011,30.5,46,450.67,6.83,15.06,4.36,6.58,64.44,0.98,2.15,22.38%,,1000,3.38.22-27P,Mark Pincus,11-Dec,1000,2011
1,Amplify Snack Brands,Consumer Products and Services (B2C),2010,183.92,102.94,9.04,41.17,36.63,198.21,2015,32.79,36.85,149.39,7.34,102.77,6.56,7.37,29.88,1.47,20.55,22.39%,,270,76137-40P,Thomas Ennis,15-Aug,270,2015
1,Turning Point Brands,Consumer Products and Services (B2C),1988,196.04,96.29,7.96,44.54,43.44,293.15,2016,3.58,3.67,20.06,0.81,-13.61,1.21,1.24,6.79,0.28,-4.61,22.72%,,54,149290-75P,Lawrence Wexler,16-May,54,2016
1,CPI Card Group,Business Products and Services (B2B),2007,368.41,133.66,-7.07,83.92,68.49,426.49,2015,6.73,8.24,-79.86,1.53,61.07,1.79,2.19,-21.21,0.41,16.22,22.78%,1255,150,32735-98P,Steve Montross,15-Oct,150,2015
1,Townsquare Media,Business Products and Services (B2B),2010,328.05,101.28,16.62,76.44,59.97,653.32,2014,2.4,3.06,11.05,0.56,6.98,1.2,1.53,5.52,0.28,3.48,23.30%,,91.67,15372-46P,Steven Price,14-Jul,91.67,2014
1,Douglas Dynamics,Business Products and Services (B2B),1977,173.82,56.05,8.59,40.77,28.08,238.45,2010,5.87,8.52,27.85,1.38,10.42,2.76,4.01,13.1,0.65,4.9,23.45%,,73.13,1 1560-96P,James Janik,10-May,112.5,2010
1,Medpace,Healthcare,1992,393.71,165.56,-0.3,93.26,32.19,364.03,2016,9.78,28.32,-3049.39,2.32,217.19,1.73,5,-538.46,0.41,38.35,23.69%,,161,37196-02P,August Troendle,16-Aug,161,2016
1,Aeroflex,Information Technology,1937,680.86,357.17,2.46,163.68,81.34,882.82,2011,6.78,13.65,451.92,1.63,-687.54,1.42,2.86,94.78,0.34,-144.2,24.04%,2950,232.88,11807-47P,Leonard Borow,10-Nov,232.88,2010
1,SCA Health,Healthcare,1982,759.77,,-30.67,188.76,147.45,810.91,2013,4.85,6.21,-29.85,1.2,-68.57,1.24,1.59,-7.65,0.31,-17.58,24.84%,,176.79,,,13-Oct,234.67,2013
0,The Trade Desk,Business Products and Services (B2B),2009,148.99,119.47,-37.36,37.22,34.43,55.85,2016,18.49,19.99,-18.42,4.62,22.44,2.26,2.44,-2.25,0.56,2.74,24.98%,,84,.39796-03P,Jeff Green,16-Sep,84,2016
0,Match (Social/Platform Software),Information Technology,1995,991.85,822.79,133.07,249.79,202.88,185.43,2015,11.69,14.39,21.94,2.94,18.59,1.6,1.97,3.01,0.4,2.55,25.18%,1600,400,36547-66P,Sam Yagan,15-Nov,400,2015
1,Norwegian Cruise Line Holdings,Consumer Products and Services (B2C),1966,2276.25,797.81,168.56,575.33,359.19,2985.35,2012,6.62,10.6,22.6,1.67,-283.7,0.78,1.24,2.65,0.2,-33.3,25.28%,,421.35,35875-09P,Kevin Sheehan,13-Jan,447.06,2013
0,Polar Power,Business Products and Services (B2B),1979,18,7.18,2.53,4.59,4.41,1.88,2016,14.92,15.53,27.09,3.81,538.4,3.66,3.81,6.65,0.93,132.08,25.50%,,16.8,10526.2-21P,Arthur Sams,16-Dec,16.8,2016
0,IRadimed,Healthcare,1992,14.19,11.05,2.28,3.63,3.51,0,2014,17.92,18.57,28.59,459,0.31,347,3.59,5.53,0.89,6,25.60%,,11.59,71274-97P,Roger Susi,14-Jul,12.6,2014
0,Sisecam Resources,Materials and Resources,1962,446.4,104,,114.97,90.8,50,2013,3.3,4.17,,0.85,-11.59,0.83,1.05,,0.21,-2.9,25.76%,,95,95283-28P,Kirk Milling,13-Sep,95,2013
1,Advanced Disposal,Business Products and Services (B2B),2000,1402.2,,-19.1,362.9,109.2,2237.9,2016,4.15,13.8,-78.92,1.08,-628.08,0.95,3.17,-18.14,0.25,-144.37,25.88%,5400,346.5,23306-86P,Richard Burke,16-Oct,346.5,2016
1,U.S. Silica Holdings,Materials and Resources,1894,295.6,114.4,30.25,76.82,55.82,282.38,2011,11.72,16.12,29.75,3.04,-169.78,2.6,3.58,6.61,0.68,-37.73,25.99%,,50,40873-87P,Bryan Shinn,12-Feb,200,2012
0,CVR Partners,Materials and Resources,2007,199.56,56.73,33.31,52.47,34.03,0,2011,23.14,35.67,36.45,6.08,17.91,6.73,10.38,10.61,1.77,5.21,26.29%,,353.28,3.14280-28P,John Lipmski,11-Apr,353.28,2011
1,Wesco Aircraft Hardware,Business Products and Services (B2B),1953,703.57,270.9,77.6,185.12,164.42,587.29,2011,6.93,7.81,16.54,1.82,1182.99,1.7,1.92,4.06,0.45,290.32,26.31%,1021,,12451-06P,Randy Snyder,11-Jul,315,2011
1,Fairmount Santrol,Materials and Resources,1978,1277.18,394.47,143.19,339.84,272.35,1251.48,2014,7.53,9.39,17.87,2,84.6,1.18,1.47,2.79,0.31,13.23,26.61%,,,17390-71 P,Charles Fowler,14-Oct,400,2014
1,Zayo Group,Information Technology,2007,1175.7,804.2,-262.4,326.5,-26.7,3262.4,2015,13.91,-170.08,-17.31,3.86,65.25,1.23,-14.98,-1.52,0.34,5.75,27.77%,,304.16,30605-32P,Kenneth desGarennes,14-Oct,400,2014
1,American Residential Properties,Healthcare,1999,675.79,271.52,19.73,187.86,156.08,688.54,2016,3.48,4.19,33.15,0.97,18.23,0.88,1.06,8.37,0.24,4.6,27.80%,4030,165,11447-92P,Joseph Carlucci,16-Apr,165,2016
1,Seaworld San Diego,Consumer Products and Services (B2C),1959,1449.92,1330.23,79,406.04,233.57,1852.95,2013,6.17,10.72,31.7,1.73,-103.78,1.73,3.01,8.89,0.48,-29.1,28.00%,20000,270,31584-79P,James Atchison,13-Apr,702,2013
0,Baxalta,Healthcare,2015,5984,3529,1651,1680,1463,317,2015,12.96,14.89,13.19,3.64,,0.07,0.08,0.07,0.02,,28.07%,,112.6,3.97.22-74P,Ludwig Hantson,15-Jun,112.6,2015
1,Wingstop Restaurants,Consumer Products and Services (B2C),1994,69.8,48.9,8.56,19.89,17.14,132.5,2015,27.3,31.68,63.47,7.78,-78.26,5.54,6.43,12.88,1.58,-15.88,28.50%,,40.85,41714-1 1 p,Charles Morrison,15-Jun,110.2,2015
0,Vince,Consumer Products and Services (B2C),2002,200.41,54,-39.61,58.49,58.49,513.36,2014,12.91,12.91,-19.07,3.77,-677.98,3.93,3.93,-5.81,1.15,-206.46,29.18%,,230,54315-55P,Rea Laccone,13-Nov,230,2013
1,Kinsale Capital Group,Financial Services,2009,110.61,,21.86,32.97,32.97,79.57,2016,10.17,10.17,15.35,3.03,106.68,3.2,3.2,4.83,0.95,33.58,29.81%,,80,32703-94P,Michael Kehoe,16-Jul,105.6,2016
1,Press Ganey Associates,Healthcare,1984,291.1,165.63,18.26,88.43,52.03,416.2,2015,14.76,25.09,71.48,4.48,-75.07,2.52,4.28,12.18,0.76,-12.8,30.38%,,208.04,33108-13P,Patrick Ryan,15-May,222.5,2015
0,InvenSense,Information Technology,2003,129.68,72.84,,39.95,38.1,0.03,2012,14.89,15.62,91.34,4.59,17.32,1.88,1.97,11.52,0.58,2.18,30.80%,243,75,35586-28P,Steve Nasiri,11-Nov,75,2011
1,Cotiviti (Georgia),Business Products and Services (B2B),1979,564.42,347.29,17.75,174.99,98.92,1033.39,2016,9.74,17.24,96.03,3.02,25.56,1.36,2.4,13.38,0.42,3.56,31.00%,2806,237.5,36058-51 P,Douglas Williams,16-Jun,237.5,2016
1,Planet Fitness,Consumer Products and Services (B2C),1992,315.36,146.28,41.84,98.89,64.84,504.99,2015,15.97,24.36,37.74,5.01,1690.96,2.18,3.33,5.16,0.68,231.26,31.36%,,145.96,46040-59P,Christopher Rondeau,15-Aug,216,2015
1,Ramaco Resources,Consumer Products and Services (B2C),1976,1368.61,782.65,28.65,442.42,300.32,2120.36,2016,5.11,7.52,78.85,1.65,160.48,1.2,1.77,18.55,0.39,37.75,32.33%,,527.57,12516-67P,Frank Fertitta,16-Apr,531.38,2016
0,Sensata Technologies,Information Technology,1916,1134.94,392.86,-27.68,367.29,165.78,2300.83,2009,8.39,18.58,-111.3,2.71,43.54,1.55,3.43,-20.55,0.5,8.04,32.36%,,480.06,1.2117-52P,Thomas Wroe,10-Mar,568.8,2010
0,Dorian LPG,Business Products and Services (B2B),2013,29.63,7.95,2.83,9.72,3.1,128.72,2014,23.4,73.38,80.27,7.68,0.81,17.27,54.16,59.24,5.66,0.6,32.80%,,167.87,6.2967-43P,John Hadjipateras,14-May,167.87,2014
0,CSI Compressco,Energy,2008,82.96,28.94,,27.54,14.58,145.1,2011,11.16,21.08,,3.71,58.88,1.94,3.66,,0.64,10.23,33.19%,,53.4,142594-84P,Gary McBride,11-Jun,53.4,2011
0,Outfront Media,Business Products and Services (B2B),1938,1294,607.1,143.5,433.4,237.6,0,2013,7.75,14.14,23.41,2.6,323.08,1.29,2.36,3.9,0.43,53.85,33.49%,,534.8,72.915-94P,Jeremy Male,14-Mar,560,2014
1,Envision Healthcare,Healthcare,1977,965.81,523.67,68.63,329.96,299.34,616.04,2013,12.57,13.86,60.46,4.3,1824.45,3.34,3.68,16.04,1.14,484.12,34.16%,,1049.8,15220-72P,William Sanger,13-Aug,1100.9,2013
0,Globus Medical,Healthcare,2003,362.96,289.56,67.01,126.35,108.39,,2012,8.58,10.01,16.19,2.99,18.5,0.79,0.92,1.49,0.28,1.71,34.81%,,25,3.1641-22P,David Paul,12-Aug,100,2012
0,RetailMeNot,Consumer Products and Services (B2C),2007,168.91,158.32,0.1,58.86,45.57,33.88,2013,17.91,23.14,10982.78,6.24,32.74,3.24,4.19,1988.64,1.13,5.93,34.85%,33,95.45,36389-53P,Cotter Cunningham,13-Jul,190.91,2013
0,CONSOL Coal Resources,Materials and Resources,2015,377.91,96.95,76.99,133.28,87.86,186.23,2015,,1.98,2.26,0.46,-87083,0.56,0.85,0.97,0.2,-37500,35.27%,,70.5,118996-57?,James Brock,15-Jul,75,2015
0,Altice USA,Information Technology,1973,7691.88,5211.9,-767.71,2716.42,608.28,22822.76,2017,8.14,36.35,-28.8,2.87,-2.64,0.71,3.15,-2.5,0.25,-0.23,35.32%,15300,362.07,5740.3-72P,Dexter Goei,17-Jun,1918.29,2017
0,Primerica,Financial Services,1977,2.28,,525.32,815.55,805.58,390.15,2010,1.38,1.4,2.14,0.49,2.39,0.39,0.4,,0.14,0.68,35.70%,1797,320.4,14759-65P,D. Williams,10-Apr,320.4,2010
0,Black Knight,Information Technology,2014,876.8,,0,313.6,126.8,2118.5,2015,11.73,29.01,,4.19,-119.81,1.41,3.48,,0.5,-14.36,35.77%,,441,59001-58P,Thomas Sanzone,15-May,441,2015
1,Neff Rental,Business Products and Services (B2B),1988,358.29,180.66,-26.53,128.32,46.03,889.2,2014,2.72,7.59,-13.17,0.97,192.65,1.22,3.41,-5.92,0.44,86.68,35.81%,,157.14,1 1845-45P,Graham Hood,14-Nov,157.14,2014
0,Inovalon Holdings,Healthcare,1998,361.54,248.78,65.35,129.94,110.06,300.27,2014,30.02,35.44,59.69,10.79,75.06,4.62,5.45,9.18,1.66,11.54,35.94%,1482,600,89479-90P,Keith Dunleavy,15-Feb,600,2015
1,La Quinta Inn and Suites,Consumer Products and Services (B2C),1968,888.93,463.38,6.35,319.93,152.12,2701.38,2014,6.57,13.82,331.26,2.36,88.27,2.03,4.27,102.47,0.73,27.3,35.99%,,650.25,11487-25P,Wayne Goldberg,14-Apr,650.25,2014
1,WideOpenWest,Information Technology,,1234.7,571.1,34.5,449.1,244.3,2761.5,2017,3.21,5.9,41.75,1.17,38.31,0.69,1.27,8.99,0.25,8.24,36.37%,3000,310,11994-40P,Steven Cochran,17-May,310,2017
0,Rentech Nitrogen Partners,Materials and Resources,1965,179.86,76.57,24.93,66.11,56.09,146.25,2011,11.57,13.64,30.69,4.25,46.54,4.54,5.35,12.04,1.67,18.25,36.76%,,279,64858-96P,Hunt Ramsbottom,11-Nov,300,2011
1,SS&C Technologies,Information Technology,1986,285.37,141.54,24.14,107.53,69.96,396.16,2010,9.65,14.83,42.99,3.64,-62.53,1.5,2.3,6.66,0.56,-9.69,37.68%,1253,123.38,11781-19P,William Stone,10-Mar,160.88,2010
1,Quality Technology Services,Information Technology,2005,168.63,106.68,-10.36,63.68,19.85,611.37,2013,8.95,28.71,-54.98,3.38,,4.04,12.96,-24.82,1.53,,37.76%,415,257.25,31693-78P,Chad Williams,13-Oct,257.25,2013
0,Switch,Information Technology,2000,360.84,172.81,31.99,138.38,53.77,847.03,2017,30.44,78.35,131.68,11.68,-2325.01,3.84,9.88,16.6,1.47,-293.18,38.35%,689,531.25,113357-26P,Rob Roy,17-Oct,531.25,2017
0,MPLX,Energy,2012,409.7,110.7,,162,125.3,11.4,2012,5.02,6.49,,1.98,14.83,2.35,3.04,,0.93,6.95,39.54%,,380.6,57473-11P,Gary Heminger,12-Oct,380.6,2012
0,CyrusOne,Information Technology,2001,220.8,144.8,-20.3,89.7,16.3,618,2012,4.11,22.63,-18.17,1.67,23.2,3.49,19.23,-15.44,1.42,19.72,40.63%,,293.12,104147-47P,Gary Wojtaszek,13-Jan,313.5,2013
0,Frank's International,Energy,1938,1066.82,558.83,291.73,448.37,377.16,423.23,2013,7.31,8.69,11.24,3.07,554.27,1.47,1.75,2.26,0.62,111.58,42.03%,,622.05,1.26485-56P,Donald Mosing,13-Aug,660,2013
0,Casa Systems,Information Technology,2003,332.84,243.3,-76.25,141.26,134.13,298.15,2017,7.37,7.76,-13.66,3.13,47.85,0.55,0.58,-1.02,0.23,3.58,42.44%,664,78,3.3378-40P,Jerry Guo,17-Dec,78,2017
